	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
101	-7.656644207777823	1.3704263395031866	-285.3746176352153	-154.99453430447863	-9.02707054728101	189	15
102	-7.641406527411183	1.1485493325777867	-280.5741445557133	-156.5348976622641	-8.78995585998897	120	13
103	-7.6058125453112915	1.307044971138211	-291.6562180667679	-148.7616609278668	-8.912857516449503	346	12
104	-7.502398213593901	0.7824989291107585	-290.8089140534659	-147.6963993810316	-8.28489714270466	38	7
105	-7.500105698558752	1.5269648487222582	-284.8724083705595	-148.7522638083872	-9.02707054728101	277	15
106	-7.493288426547231	1.533782120733779	-287.8195745109951	-152.87031826020515	-9.02707054728101	156	15
107	-7.4758146209054	1.5512559263756103	-282.50183930010826	-158.29859794684197	-9.02707054728101	403	15
108	-7.4503092410163525	0.8486408948996527	-287.67322830690813	-154.6469857034956	-8.298950135916005	134	14
109	-7.408899860126937	1.6181706871540733	-294.2896536271743	-149.46866315652042	-9.02707054728101	440	15
110	-7.390847911845475	1.187672268311335	-294.3873800122213	-152.7974733796851	-8.57852018015681	91	10
111	-7.381565540459375	0.9033316022452844	-283.6658799716328	-154.84861857524493	-8.28489714270466	190	7
112	-7.3728193181135335	1.5996092326916553	-296.3813545872733	-147.60456447514304	-8.972428550805189	343	11
113	-7.371795257866751	1.4961975010810171	-292.2272964897077	-148.66405725807394	-8.867992758947768	471	8
114	-7.314947841977836	0.1975439705812967	-284.0313606777867	-159.7030037320775	-7.512491812559133	14	9
115	-7.3055925578621554	1.5624002010856124	-279.8554169808598	-152.56024635539308	-8.867992758947768	125	8
116	-7.284291488211052	1.6881370625941372	-293.0952250865612	-139.60675557904312	-8.972428550805189	276	11
117	-7.218307249542166	1.3602129306146438	-298.468976930014	-143.8309275400636	-8.57852018015681	472	10
118	-7.184846686570587	1.8422238607104227	-280.28677361642974	-158.82064867206918	-9.02707054728101	483	15
119	-7.1576888628667525	1.8693816844142574	-285.383717199296	-155.83341543597444	-9.02707054728101	90	15
120	-7.142855194705461	-0.1417881545197801	-297.8555243510674	-145.8088010065851	-7.0010670401856805	186	5
121	-7.084774286222077	0.5642396904988694	-295.04606684429996	-146.23487452088892	-7.649013976720946	216	3
122	-7.02791300708941	1.8849445093600927	-278.13411223446315	-160.83048637112987	-8.912857516449503	232	12
123	-7.026134245445174	1.7482150396159746	-278.4468494286407	-158.45223267729233	-8.774349285061149	286	6
124	-7.019304277526771	1.8486884814209965	-293.7924714106841	-155.0690538920577	-8.867992758947768	108	8
125	-6.973035770142186	1.3259143657738193	-281.1474008168089	-157.77627618459402	-8.298950135916005	95	14
126	-6.865635078698519	2.10679347210667	-296.1688950132563	-145.1195786162643	-8.972428550805189	202	11
127	-6.839646794171166	2.0732107222783362	-295.6761513518172	-154.53994920272692	-8.912857516449503	6	12
128	-6.7726636546068395	2.0172922053821303	-281.8554345998382	-155.75785573021255	-8.78995585998897	457	13
129	-6.7679499088404125	0.8810640678805335	-298.0503772366699	-143.9808339021744	-7.649013976720946	303	3
130	-6.753951191494046	1.544998944421959	-281.464013544553	-158.04610799057528	-8.298950135916005	72	14
131	-6.710167788336767	1.5747293543678929	-279.9756713937254	-157.70085450424475	-8.28489714270466	428	7
132	-6.681407306706669	2.1085485532823007	-287.60696850545844	-149.10322724146042	-8.78995585998897	278	13
133	-6.665884616794118	2.1240712431948516	-277.95491654079467	-166.54647290558935	-8.78995585998897	167	13
134	-6.656752033249589	1.6421981026664163	-289.3914222763249	-158.7705461482404	-8.298950135916005	84	14
135	-6.637779547752956	2.2750779686965465	-292.64709738172667	-151.31206141586398	-8.912857516449503	394	12
136	-6.6265911231373025	2.2862663933122	-292.46589829679937	-148.45290527606474	-8.912857516449503	252	12
137	-6.5548615226138836	2.4722090246671264	-291.9987714103583	-146.48206026154875	-9.02707054728101	301	15
138	-6.5211440740103725	2.5059264732706374	-283.969994293554	-157.49400462572345	-9.02707054728101	290	15
139	-6.4825451199852155	0.289581834158831	-281.6510602347491	-154.55591363856652	-6.7721269541440465	230	1
140	-6.480373911691165	2.0981462684656442	-286.2816662954667	-156.34310536693016	-8.57852018015681	145	10
141	-6.410612332632159	2.502245183817344	-293.9239879743703	-144.620516996175	-8.912857516449503	51	12
142	-6.3443019489300845	2.568555567519418	-288.26071826998316	-150.03349185427314	-8.912857516449503	204	12
143	-6.302294985735616	2.276225194421194	-291.5113631501382	-154.99689817735927	-8.57852018015681	181	10
144	-6.267566059895724	2.7595044873852856	-289.6830482714186	-156.29378650902035	-9.02707054728101	83	15
145	-6.177968794733324	2.120981341182681	-284.27509154974314	-150.18510132081641	-8.298950135916005	54	14
146	-6.1370210153493705	2.6529348446395993	-282.9179240301263	-157.33159326685188	-8.78995585998897	205	13
147	-6.08491702722375	0.6872099269202963	-280.67509579341584	-154.3630081743745	-6.7721269541440465	44	1
148	-6.067338341301523	2.7226175186874464	-289.37211155536	-157.5091045168731	-8.78995585998897	339	13
149	-5.934467980204669	2.9783895362448334	-285.91090367771807	-149.00943022727407	-8.912857516449503	223	12
150	-5.905704156735845	0.8664227974082017	-298.56267865315556	-147.3210435914053	-6.7721269541440465	456	1
151	-5.848866823413102	1.8001471533078437	-291.1707608799787	-149.18523423692093	-7.649013976720946	427	3
152	-5.73316448738851	2.565785648527495	-289.6077428569823	-153.8169219167871	-8.298950135916005	259	14
153	-5.722374792494853	1.9025311841433066	-282.7443428920713	-150.1938782321623	-7.62490597663816	493	4
154	-5.713672408592706	1.7988194039664265	-282.56446334284806	-156.13587168700445	-7.512491812559133	128	9
155	-5.655408243783164	3.371662303497846	-286.80348336789933	-152.16952557409323	-9.02707054728101	430	15
156	-5.614389966507154	3.4126805807738556	-294.391004389912	-140.62410865205703	-9.02707054728101	374	15
157	-5.553652954602885	3.3592045618466173	-280.2118205152187	-154.93664615834132	-8.912857516449503	183	12
158	-5.495933997340137	3.476494553465052	-287.6712976085326	-148.65551088368633	-8.972428550805189	157	11
159	-5.483923374708144	3.428934141741358	-291.511282028051	-154.81599474118264	-8.912857516449503	453	12
160	-5.464773081771506	3.3251827782174637	-293.76740540862187	-148.89377878158203	-8.78995585998897	207	13
161	-5.440550352322905	3.586520194958105	-284.8947757302716	-153.09955936513387	-9.02707054728101	118	15
162	-5.356317615167912	3.616110935637277	-281.7615669822086	-158.56465762086066	-8.972428550805189	105	11
163	-5.354307762281399	3.4356480977075705	-282.1517765333194	-154.27946229594065	-8.78995585998897	478	13
164	-5.346908520937986	2.1655832916211466	-290.4612115529976	-152.9781077949111	-7.512491812559133	163	9
165	-5.342558996068774	1.6585080441169069	-293.86488194581636	-148.36649064920624	-7.0010670401856805	289	5
166	-5.324406840301675	3.4655490196872947	-284.9828275886087	-155.34171303938209	-8.78995585998897	20	13
167	-5.315929552071349	2.983020583844656	-294.79899703418135	-144.7726366181903	-8.298950135916005	31	14
168	-5.293651752525287	3.4963041074636827	-282.80337173269373	-159.95540536987156	-8.78995585998897	271	13
169	-5.282991062396265	3.5069647975927047	-288.9473390123783	-151.55251492064977	-8.78995585998897	439	13
170	-5.250885246049865	3.776185301231145	-283.14775090276873	-153.8220640992106	-9.02707054728101	233	15
171	-5.249007675555854	3.540948184433116	-295.2576866432774	-148.72323651041458	-8.78995585998897	498	13
172	-5.203333200139971	3.3751869800168386	-290.5397562003448	-148.68974618776232	-8.57852018015681	74	10
173	-5.162736713936717	3.1362134219792885	-288.1577145026527	-157.3873342375715	-8.298950135916005	58	14
174	-5.144835097811345	3.6295141872498036	-295.0329667278753	-146.9191282372585	-8.774349285061149	446	6
175	-5.115798442615935	3.4627217375408748	-289.0608928852867	-151.51600007681748	-8.57852018015681	127	10
176	-5.081923978175228	3.890504572629961	-278.522288701649	-152.8980985184582	-8.972428550805189	25	11
177	-5.0624281115922845	3.222469031112375	-296.94249257801573	-148.32925239707407	-8.28489714270466	454	7
178	-5.058270412355337	2.454221400203796	-288.0384903875136	-153.7604910941866	-7.512491812559133	175	9
179	-4.976786463571365	4.050284083709645	-283.02262698003386	-159.00975102902126	-9.02707054728101	500	15
180	-4.950309117093713	3.348641018822292	-288.0614157032231	-151.30169758492806	-8.298950135916005	385	14
181	-4.933367766556827	3.9346249923909404	-283.49188632876655	-153.45909451647518	-8.867992758947768	434	8
182	-4.83145029809517	4.036542460852598	-278.93836763659743	-153.47470577366263	-8.867992758947768	488	8
183	-4.826813482562784	3.472136653353221	-293.3686282071977	-149.93283310605008	-8.298950135916005	310	14
184	-4.817160531965403	3.957188753095746	-286.72875445203806	-148.78626088116866	-8.774349285061149	366	6
185	-4.803162653214887	3.495787482701118	-288.11768428462864	-148.28584745240667	-8.298950135916005	445	14
186	-4.80224202890896	4.065750730038808	-276.42112917197386	-159.84997268269566	-8.867992758947768	254	8
187	-4.7460593636486	3.8324608165082097	-291.4166160156646	-147.23309572197485	-8.57852018015681	71	10
188	-4.727255716985481	2.7852360955736515	-291.64346156902945	-150.26410257590874	-7.512491812559133	325	9
189	-4.6773018809398135	4.112653979049156	-292.47654704748817	-149.8781405147917	-8.78995585998897	226	13
190	-4.6155374331785115	4.174418426810458	-291.94321062232405	-156.0439505953306	-8.78995585998897	3	13
191	-4.557357214748414	3.741592921167591	-281.6213243407006	-156.08645131794202	-8.298950135916005	29	14
192	-4.540148213496158	4.249807646492812	-290.47906832829347	-151.43314525828848	-8.78995585998897	182	13
193	-4.47612733999496	4.55094320728605	-284.6356079735325	-156.6052088442157	-9.02707054728101	384	15
194	-4.4295360262324355	4.148984153924374	-293.81171493396914	-148.08401687470214	-8.57852018015681	123	10
195	-4.27824077089351	3.3466652057446495	-287.7228054139874	-143.6729617886921	-7.62490597663816	302	4
196	-4.15048614008832	4.8219424107168685	-285.52626053621964	-157.82148914858803	-8.972428550805189	371	11
197	-4.145884394580156	4.644071465408814	-291.81128402659124	-149.71841732261768	-8.78995585998897	193	13
198	-4.0900599740080885	4.822797542441414	-295.00855846737113	-147.01682358911853	-8.912857516449503	184	12
199	-4.019701927042458	4.279248208873547	-293.3150270691905	-149.44594264647282	-8.298950135916005	327	14
200	-3.9240583532255773	4.8658975067633925	-283.2268339827511	-157.43370710428837	-8.78995585998897	332	13
201	-3.799541435653417	4.974807849407732	-278.47236832659377	-157.2642554306141	-8.774349285061149	388	6
202	-3.7778479926093933	4.313174522590966	-291.18098330054767	-151.46915753118662	-8.09102251520036	477	2
203	-3.7626098226990603	5.0273460372899095	-290.94617161083465	-147.8620087913454	-8.78995585998897	60	13
204	-3.721094401391621	5.305976145889389	-289.48714795791176	-150.40643779489173	-9.02707054728101	417	15
205	-3.7041669590793607	4.874353221077449	-288.9193875120268	-146.17698626338236	-8.57852018015681	460	10
206	-3.683371624793102	4.895148555363708	-290.41250963095	-149.98388943567863	-8.57852018015681	235	10
207	-3.660270699782771	5.366799847498239	-285.9818151843709	-149.7433566599358	-9.02707054728101	468	15
208	-3.546933248345095	4.75201688757091	-294.86329178995356	-147.75117053029655	-8.298950135916005	490	14
209	-3.5468721312070386	5.480198416073971	-281.60106433966155	-155.55244018465976	-9.02707054728101	154	15
210	-3.525528603149187	5.3873289133003155	-281.6855885201181	-156.97887366085337	-8.912857516449503	317	12
211	-3.5073380014813136	5.465090549323875	-278.78650507646597	-151.98417283756336	-8.972428550805189	12	11
212	-3.461746201573961	5.328209658415009	-291.6360527480834	-144.73467727617293	-8.78995585998897	338	13
213	-3.3514996231997127	4.297514353521233	-291.247247490292	-153.0610381498385	-7.649013976720946	86	3
214	-3.326727568986122	4.972222566929883	-284.9610025414419	-152.45586973326206	-8.298950135916005	79	14
215	-3.2933482529732956	5.733722294307714	-296.62056659507454	-145.76278520370403	-9.02707054728101	319	15
216	-3.2007920705873874	3.571334883556659	-291.69898528400154	-151.15060159921876	-6.7721269541440465	426	1
217	-3.1637405944545662	5.135209541461439	-297.7815304768018	-145.57354164837687	-8.298950135916005	159	14
218	-3.1489221769289717	5.641033683059998	-281.24612205965167	-149.76363368326733	-8.78995585998897	452	13
219	-3.1142816764786287	3.8867853637070517	-285.45897590632524	-150.32122409475346	-7.0010670401856805	275	5
220	-3.1047972988907944	5.7631954600569735	-286.5889695008334	-147.15850198489204	-8.867992758947768	112	8
221	-3.101305562824975	3.8997614773607054	-288.29050913521723	-146.0306464740832	-7.0010670401856805	381	5
222	-3.065200905123123	4.44729090743601	-279.0697325386136	-160.20832767644222	-7.512491812559133	461	9
223	-3.0529038742334684	5.974166673047542	-290.133985494462	-152.62796311626602	-9.02707054728101	480	15
224	-3.040832731475504	5.258117404440501	-281.9139298553952	-154.87314378179133	-8.298950135916005	336	14
225	-2.9672456242137457	5.3317045117022595	-284.2104996724978	-150.30596530962296	-8.298950135916005	164	14
226	-2.919535934933516	4.705370041704644	-281.60855361692273	-150.90758000242727	-7.62490597663816	153	4
227	-2.8611878982369348	5.43776223767907	-289.1931798348027	-146.3536116524528	-8.298950135916005	237	14
228	-2.818839555025921	5.955509730035228	-280.78788273679794	-151.40236588162577	-8.774349285061149	135	6
229	-2.7306309520617074	6.059324907927262	-293.6169489328937	-145.8675471851307	-8.78995585998897	76	13
230	-2.6848398410788192	6.342230706202191	-287.5710811986398	-147.76187516061708	-9.02707054728101	93	15
231	-2.590683886935416	6.436386660345594	-291.6895782112967	-142.79285676880707	-9.02707054728101	367	15
232	-2.413045804367094	6.499811712082408	-281.0383762245655	-153.5361891655492	-8.912857516449503	393	12
233	-2.353719330172231	5.931177812532429	-285.6385116727363	-150.25591506708165	-8.28489714270466	21	7
234	-2.341693873637694	5.170797938921439	-287.9830366434081	-152.70177415634964	-7.512491812559133	69	9
235	-2.277203932585964	5.813818582614395	-293.77239757740284	-143.67144441615784	-8.09102251520036	405	2
236	-2.160963829725187	6.707028929222581	-276.7731465181189	-158.8672845591976	-8.867992758947768	378	8
237	-2.1540203208974127	6.873050226383597	-277.3306354903807	-157.43737990038096	-9.02707054728101	146	15
238	-2.1269388067298216	6.741053952217946	-290.2451302195353	-149.8639824168666	-8.867992758947768	399	8
239	-1.9830044095314392	6.884988349416329	-284.1725721544294	-154.43632577982223	-8.867992758947768	87	8
240	-1.9827550003691918	7.044315546911818	-295.73528735639826	-149.55622569284844	-9.02707054728101	436	15
241	-1.843500151504486	6.455449984411519	-299.4889644229797	-142.42363729425313	-8.298950135916005	418	14
242	-1.7800786289611068	7.246991918319903	-295.48517262385604	-147.78055366194835	-9.02707054728101	444	15
243	-1.7435126322038137	7.283557915077196	-283.25893213452383	-151.37561761070768	-9.02707054728101	200	15
244	-1.6554949066659042	7.257362609783598	-282.60648113200904	-150.5885961229839	-8.912857516449503	144	12
245	-1.50890687828519	7.28104898170378	-282.32139541224046	-158.97701180542805	-8.78995585998897	415	13
246	-1.3711639050686593	6.927786230847346	-278.5106486289798	-152.32742014323316	-8.298950135916005	198	14
247	-1.352818863178224	6.272087113459936	-284.03581458650586	-155.10622988692606	-7.62490597663816	448	4
248	-1.3106679561697039	6.338346020551242	-281.5255084995567	-152.8379696320895	-7.649013976720946	208	3
249	-1.198925111880782	6.313566700678351	-291.2383501155196	-152.5711999569314	-7.512491812559133	372	9
250	-1.1772355715162757	7.612720288472694	-279.4878659052585	-155.04165211733144	-8.78995585998897	391	13
251	-1.1273784238033002	7.171571712112705	-293.615397188857	-148.76623475512264	-8.298950135916005	307	14
252	-1.117449503192308	7.909621044088702	-298.71591778077885	-143.15268782101217	-9.02707054728101	337	15
253	-1.0691723467767922	7.957898200504218	-280.0627207747141	-159.37970214846953	-9.02707054728101	143	15
254	-0.9566498463058037	6.555841966253329	-282.0341402771569	-152.279409308867	-7.512491812559133	429	9
255	-0.9563341490450545	6.556157663514078	-277.0460940210442	-159.51841830114952	-7.512491812559133	43	9
256	-0.8729854045030336	8.154085142777976	-292.02487456466736	-149.32433302168124	-9.02707054728101	463	15
257	-0.8602058237568695	7.42469131894779	-273.86659295033957	-162.51739773877404	-8.28489714270466	122	7
258	-0.8312312108322786	8.195839336448731	-289.28259027836657	-153.55378653970766	-9.02707054728101	465	15
259	-0.6779809846504845	6.834510827908648	-278.00865429080886	-157.07167041496047	-7.512491812559133	402	9
260	-0.6769282667132632	8.295500284091926	-293.45899279401334	-146.17253790459554	-8.972428550805189	438	11
261	-0.6748497673487659	8.297578783456423	-284.0999728787993	-149.22508545766033	-8.972428550805189	168	11
262	-0.6172319644361295	8.250760794511638	-284.7057939597006	-150.7736589083832	-8.867992758947768	249	8
263	-0.5878448568663224	8.32501265958318	-282.15270695768993	-160.49711477969655	-8.912857516449503	17	12
264	-0.5804884000665798	8.20946745992239	-284.2071530953941	-149.1557828309445	-8.78995585998897	466	13
265	-0.5767071449001335	8.336150371549369	-287.6008096648437	-155.09879784268972	-8.912857516449503	240	12
266	-0.5760449737626221	8.213910886226348	-278.596600299388	-153.9308165927198	-8.78995585998897	361	13
267	-0.5231801300162555	7.12583384670469	-280.20268079867094	-148.79261146267615	-7.649013976720946	287	3
268	-0.517904924597536	8.454523626207653	-286.35858769254764	-147.03219893551457	-8.972428550805189	35	11
269	-0.515628315828236	8.274327544160734	-278.017993798572	-147.700618253533	-8.78995585998897	67	13
270	-0.4846950754913717	8.093825104665438	-288.061975676152	-150.24001941072967	-8.57852018015681	62	10
271	-0.43917294016435804	8.473684576285144	-288.4490413039656	-152.82333199878536	-8.912857516449503	170	12
