	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
140	-18.767038944617784	-11.25125726541134	-256.2329445833962	-144.52973865133592	-7.515781679206444	184	10
141	-18.761810663908644	-11.549550347694968	-262.45914365023975	-141.74783885464893	-7.212260316213675	395	6
142	-18.653529008360568	-13.25077804551394	-252.75691439285615	-145.98457562966453	-5.402750962846629	150	2
143	-18.620806055201985	-11.57285739638294	-256.53205498840333	-147.59143770284834	-7.0479486588190445	230	7
144	-18.566998606474204	-11.519049947655159	-255.6998832440034	-146.16896340679688	-7.0479486588190445	349	7
145	-18.525299864288943	-12.48307495130766	-256.95815717827196	-143.5741630625941	-6.042224912981282	28	15
146	-18.48855023018833	-13.085799267341702	-251.31506166280911	-152.7751092701244	-5.402750962846629	467	2
147	-18.32325898509736	-11.860017394996806	-255.12771773857568	-150.92783056120328	-6.463241590100556	422	11
148	-18.268602637668856	-11.8053610475683	-259.57992357905795	-142.77811217012794	-6.463241590100556	166	11
149	-18.22567738390895	-11.583867462622539	-252.29144832279238	-149.4302034313061	-6.641809921286408	337	9
150	-18.074047402706626	-12.580927144782413	-257.58665019429026	-140.50112864453024	-5.493120257924213	250	5
151	-18.02928622165539	-12.462543524678372	-261.01069486195064	-147.12522459671743	-5.566742696977018	311	3
152	-17.968308753247676	-12.107672606973642	-258.7037586662705	-145.2271830884474	-5.860636146274034	11	8
153	-17.938279034685557	-12.077642888411523	-257.56421934576724	-150.10034734986976	-5.860636146274034	198	8
154	-17.8221346164666	-11.961498470192565	-258.44007888577283	-139.23802021182124	-5.860636146274034	456	8
155	-17.809400398210713	-11.76717548522943	-257.87636588762945	-144.16920033193557	-6.042224912981282	391	15
156	-17.431721830775643	-11.38949691779436	-249.85125074917596	-151.94858570323484	-6.042224912981282	102	15
157	-17.35257540963105	-9.72778857603002	-255.544316074984	-146.68353884578875	-7.62478683360103	122	14
158	-17.160526535917093	-9.644744856710648	-251.10811376203486	-147.67152356454702	-7.515781679206444	259	10
159	-17.12729211671767	-11.634171858793456	-255.33337000639807	-145.89599773485497	-5.493120257924213	81	5
160	-17.11451679201953	-10.651275201918974	-256.8634928946795	-145.80408830084383	-6.463241590100556	306	11
161	-16.942297487510434	-10.24871250167417	-255.22520369515343	-147.46261320866273	-6.693584985836264	272	1
162	-16.369613804267452	-10.508977657993418	-260.06573467240844	-142.23230470818956	-5.860636146274034	470	8
163	-16.32224569139075	-9.628660705554488	-260.5902095144695	-145.20087098096116	-6.693584985836264	44	1
164	-16.177558921819514	-8.965298605605838	-250.59608569436634	-148.53261838211293	-7.212260316213675	344	6
165	-15.996648284553604	-10.364074348339056	-260.2626319786025	-142.15996786119584	-5.632573936214549	106	12
166	-15.803843536677862	-8.179056703076832	-256.4746389433558	-150.17249885508636	-7.62478683360103	80	14
167	-15.762524726014632	-9.068939740178369	-260.23376157591514	-143.61150403573754	-6.693584985836264	343	1
168	-15.674437254633801	-8.626488595814756	-257.8780844125366	-148.05892813735846	-7.0479486588190445	139	7
169	-15.65138596591379	-8.603437307094744	-252.7713225453998	-149.86017189243017	-7.0479486588190445	249	7
170	-15.575688485133574	-10.008945788156556	-259.5277511710426	-140.17486501833477	-5.566742696977018	452	3
171	-15.512616856487831	-8.870806935201422	-253.22311982653756	-142.2158774455627	-6.641809921286408	41	9
172	-15.379080393564474	-9.812337696587456	-251.24361311243848	-144.86026801302611	-5.566742696977018	243	3
173	-15.291324570574712	-7.775542891368269	-249.08537853294945	-147.58009819912152	-7.515781679206444	171	10
174	-15.238246566210748	-9.196021653229465	-247.83811465797544	-148.50598534520344	-6.042224912981282	169	15
175	-15.23098506238885	-9.188760149407567	-252.11974098477597	-150.20394041756205	-6.042224912981282	232	15
176	-15.164942776901459	-8.701701186800904	-257.5109539036995	-140.2308264894367	-6.463241590100556	291	11
177	-15.072157589472441	-9.211521443198407	-257.12397400393877	-149.15709319633874	-5.860636146274034	331	8
178	-14.935526540581138	-9.36878384360412	-255.13520339963156	-137.6004040430603	-5.566742696977018	437	3
179	-14.845435142163396	-7.329653462956952	-252.9022418346765	-145.19239851597624	-7.515781679206444	246	10
180	-14.765454505187108	-9.13288056897256	-255.46057368054153	-135.5885643919302	-5.632573936214549	47	12
181	-14.761437392064966	-8.910372355392447	-258.2309774200879	-145.08755661927933	-5.85106503667252	123	13
182	-14.757090490386723	-9.124516554172175	-252.1721840686653	-143.92467988761408	-5.632573936214549	324	12
183	-14.580073783053441	-8.719437636779407	-252.1222132641538	-144.84111036322477	-5.860636146274034	38	8
184	-14.532414973931125	-8.06917338383057	-251.2644772073938	-144.17180186171538	-6.463241590100556	217	11
185	-14.48146891950066	-6.9656872402942165	-259.0464203428222	-148.69820936870028	-7.515781679206444	447	10
186	-14.25313396293438	-6.628347129333349	-253.006584447585	-150.75548069816165	-7.62478683360103	117	14
187	-14.2340434513568	-8.382978414684281	-252.9159366302128	-149.77672276656398	-5.85106503667252	229	13
188	-14.207732898493248	-7.159784239674203	-251.83134107028943	-147.78283636378316	-7.0479486588190445	154	7
189	-14.158511357409086	-8.116286444427804	-259.56324593469634	-139.77364800763073	-6.042224912981282	450	15
190	-13.907217962523298	-7.864993049542016	-257.565080639337	-145.07952874494592	-6.042224912981282	89	15
191	-13.774239666659597	-6.906020760592227	-248.16100376507862	-142.43013575386013	-6.868218906067369	334	4
192	-13.539709095028186	-8.136958132181558	-256.5679466817939	-147.72984747581282	-5.402750962846629	390	2
193	-13.533071136478362	-6.839486150642099	-253.93182049505245	-145.9593748262109	-6.693584985836264	371	1
194	-13.48356911626279	-5.85878228266176	-250.47754783792436	-149.54781311713478	-7.62478683360103	420	14
195	-13.436799934909908	-5.812013101308878	-251.7817675387045	-150.9932836620748	-7.62478683360103	323	14
196	-13.35662614339615	-7.495989997122116	-256.0808769594184	-141.6050860422012	-5.860636146274034	151	8
197	-12.955562089740486	-5.74330177352681	-250.28128182943001	-144.5347014825855	-7.212260316213675	269	6
198	-12.77464930385693	-6.914013157582897	-252.01959576710976	-141.22768549742193	-5.860636146274034	446	8
199	-12.755090866912148	-5.239309187705705	-254.87751133632744	-144.7885167290185	-7.515781679206444	361	10
200	-12.493198106112654	-5.7996131202763905	-247.38665850309835	-148.49885010062104	-6.693584985836264	75	1
201	-12.283009539143393	-6.431944502470873	-262.23660278240135	-141.90522660347295	-5.85106503667252	25	13
202	-12.277430415427219	-6.644856479212669	-247.19999476145173	-153.91306107148225	-5.632573936214549	401	12
203	-12.276600292429382	-6.2343753794481005	-254.8712371684286	-138.36595439780976	-6.042224912981282	257	15
204	-12.185223443952149	-6.692103186027936	-260.48090100134556	-148.59041715973137	-5.493120257924213	153	5
205	-12.092568048532165	-5.450758127245757	-258.00887703838686	-146.49454071503968	-6.641809921286408	271	9
206	-12.025085182073667	-4.5093035028672235	-255.4105594174409	-137.50391527795804	-7.515781679206444	274	10
207	-11.960201905976586	-5.49696031587603	-253.10228289208845	-151.20426217920186	-6.463241590100556	30	11
208	-11.88514078406497	-6.48238982121834	-250.44409036071616	-148.07511849710318	-5.402750962846629	363	2
209	-11.884713704714837	-6.252139768500288	-250.40016886778957	-145.30838860564427	-5.632573936214549	479	12
210	-11.737732561847146	-4.221950882640702	-246.6369197472484	-147.87365965102677	-7.515781679206444	432	10
211	-11.409124716255729	-5.366899803274447	-246.88097008173125	-149.09446045444903	-6.042224912981282	133	15
212	-11.338470466829662	-4.2905218080106176	-245.92844360544163	-155.87239030541778	-7.0479486588190445	190	7
213	-11.301693833749399	-5.4410576874753644	-261.6354363794312	-144.05493432075517	-5.860636146274034	211	8
214	-11.139761855436227	-3.623980176229783	-253.89553808934087	-144.58371672425665	-7.515781679206444	50	10
215	-11.056174706100581	-5.653423743253952	-252.35043898009332	-144.38086381008006	-5.402750962846629	369	2
216	-10.893354984038936	-5.260781047824387	-252.02525892849005	-143.3614436625438	-5.632573936214549	388	12
217	-10.727755905601942	-4.034170919765678	-256.635637193964	-141.77211058283376	-6.693584985836264	335	1
218	-10.462882557544383	-4.830308621329833	-262.365998662801	-143.0333888241476	-5.632573936214549	441	12
219	-10.160042250268216	-2.9477819340545404	-253.62765137622966	-142.23015822423065	-7.212260316213675	278	6
220	-10.098611911832236	-4.695860948985607	-247.95211500811172	-140.5978641848468	-5.402750962846629	167	2
221	-9.668920314022525	-3.817855277350005	-253.72520343563002	-148.3008008568025	-5.85106503667252	455	13
222	-9.622080573964135	-1.997293740363105	-251.19128940094402	-142.5917002535009	-7.62478683360103	368	14
223	-9.35615531122437	-2.7143453899379617	-263.1988953620586	-150.50110872179565	-6.641809921286408	384	9
224	-9.044520031162413	-2.176301125095044	-245.54519837056267	-150.63710589018967	-6.868218906067369	62	4
225	-9.013846889673985	-2.9716219766927034	-249.15787046340924	-146.8002970074958	-6.042224912981282	255	15
226	-8.890984673700412	-3.258410737485863	-251.83658693141882	-140.44164525599015	-5.632573936214549	31	12
227	-8.560432621111222	-1.3481723048975462	-249.92107259859117	-146.37128336441768	-7.212260316213675	237	6
228	-8.422838894102798	-2.5622027478287634	-241.68781797129012	-145.90447087709302	-5.860636146274034	473	8
229	-7.894313842191763	-1.2525039209053546	-240.57458353414373	-157.77309654415808	-6.641809921286408	73	9
230	-7.866020461200259	-2.005384314926225	-249.29681079423545	-141.46263121740205	-5.860636146274034	408	8
231	-7.752418202622132	-2.1198442664075827	-257.2135674658429	-147.64646091632505	-5.632573936214549	4	12
232	-7.668765785233497	-2.266014822386868	-246.01577296670752	-156.19783258207687	-5.402750962846629	330	2
233	-6.906724269250296	-0.8644993562690146	-251.66218529872734	-147.6332679577822	-6.042224912981282	425	15
234	-6.761537343930696	0.8632494896703342	-249.99685891162744	-137.82984858880965	-7.62478683360103	125	14
235	-6.636006304591603	0.005803616694805669	-257.1359602490826	-147.5124143096626	-6.641809921286408	329	9
236	-6.496003621682787	1.1287832119182433	-251.9728555833509	-147.10834991427387	-7.62478683360103	173	14
237	-6.3535289792198135	0.5146899268475558	-254.03058692801366	-143.6212423832837	-6.868218906067369	433	4
238	-5.747405726956471	0.1132304193175635	-253.26334072155362	-136.05465640237264	-5.860636146274034	394	8
239	-5.223936206329127	1.988324109884548	-243.4169774735324	-149.9344189589771	-7.212260316213675	356	6
240	-4.942479691501808	1.0997452214794734	-252.16380822873862	-144.57165615013415	-6.042224912981282	20	15
241	-4.897050888411814	0.6696918085652044	-242.44328269463233	-159.17750911493982	-5.566742696977018	375	3
242	-4.702653163249956	1.7605884268505996	-243.5488465289716	-150.4726849366605	-6.463241590100556	196	11
243	-4.401904081777794	2.0613375083227616	-244.57601958534056	-139.66917518356993	-6.463241590100556	341	11
244	-4.225612479904884	1.2675077780193291	-250.88082341037676	-140.94695614987566	-5.493120257924213	225	5
245	-4.189584858727934	1.6614801779445862	-257.16684356908814	-146.1434497412093	-5.85106503667252	483	13
246	-3.479612920273074	2.983628669827482	-243.6656334869169	-144.81503589330828	-6.463241590100556	332	11
247	-2.9865572489102608	2.580185448066757	-247.48437410466013	-152.17118037017596	-5.566742696977018	475	3
248	-2.957668839403926	3.735916146432338	-244.13580646262025	-146.85556296979976	-6.693584985836264	160	1
249	-2.9036774042059728	2.7288965320085765	-246.5657373609356	-139.16942490688078	-5.632573936214549	279	12
250	-1.9352691699742532	3.6314735270027647	-255.55640922075074	-135.89944365802216	-5.566742696977018	499	3
251	-0.835196193893549	5.628045396207007	-253.6842191349903	-134.82241340308437	-6.463241590100556	419	11
252	0.18101551360577783	6.644257103706334	-245.05163193051092	-144.45841261610184	-6.463241590100556	105	11
253	3.175897691712559	8.808471627927108	-243.4534649419207	-143.57308040518458	-5.632573936214549	137	12
254	4.056475020939798	9.623217717916816	-250.94465339011876	-136.58537902707255	-5.566742696977018	268	3
255	4.739184647287464	10.232304905211677	-249.0853899501756	-142.38277237580346	-5.493120257924213	240	5
256	8.537080704408968	14.57930561739025	-249.67403078250382	-137.45614263285958	-6.042224912981282	119	15
257	26.035648457951396	33.660435291552425	-230.32414228768008	-141.47848149896612	-7.62478683360103	107	14
258	28.137711596259024	33.630831854183235	-234.84917669054508	-140.8851528568351	-5.493120257924213	146	5
259	98.42198267896836	105.9377643581748	-154.28310798363952	-153.58045017169138	-7.515781679206444	129	10
