	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
151	-32.13249691269954	-25.61200034498288	-193.17146237327128	-109.83766808847238	-6.520496567716656	213	15
152	-32.04261193927878	-25.522115371562123	-189.48255021585436	-113.40833889249909	-6.520496567716656	6	15
153	-31.965754383649696	-25.454581473971505	-190.79712502878272	-115.08850814154738	-6.511172909678192	317	14
154	-31.886638918458146	-25.375466008779956	-196.91685133101697	-112.1763281823586	-6.511172909678192	180	14
155	-31.832326594360122	-25.43114470890612	-189.456744311316	-111.60936792842827	-6.401181885454002	20	13
156	-31.752404288767927	-25.241231379089736	-197.18980310935567	-109.27959904563252	-6.511172909678192	91	14
157	-31.637264459980848	-26.74440357124022	-193.89369920501838	-111.69984512777299	-4.892860888740627	209	8
158	-31.61275123882117	-25.092254671104513	-199.6644580218913	-107.34018288905884	-6.520496567716656	329	15
159	-31.57059059718257	-25.05941768750438	-188.97387953686024	-117.59065334677553	-6.511172909678192	2	14
160	-31.534128762645185	-25.022955852966994	-191.07200642047258	-115.39247496696521	-6.511172909678192	87	14
161	-31.520034062177576	-25.008861152499385	-194.00731997589307	-113.47089297702698	-6.511172909678192	41	14
162	-31.511283565976107	-25.781464800852348	-194.85741233724	-106.89472424225434	-5.72981876512376	22	12
163	-31.50484023280036	-26.283285818603577	-195.02941348546523	-110.10622936426661	-5.221554414196782	338	10
164	-31.456594572069882	-25.649048707024612	-192.86454235193662	-118.2640453543183	-5.807545865045272	255	2
165	-31.434931311012093	-25.707817124617662	-191.98109805497995	-113.68455257034852	-5.727114186394433	124	5
166	-31.43386400776744	-26.54100311902681	-191.37346965435228	-107.54335425669876	-4.892860888740627	14	8
167	-31.427907660823532	-24.907411093106877	-194.72196300870755	-111.05989966492936	-6.520496567716656	366	15
168	-31.420683564182276	-24.90018699646562	-194.72683478479166	-112.00287657898434	-6.520496567716656	453	15
169	-31.389207733539294	-26.496699086129414	-197.67742903872355	-105.8653575764458	-4.89250864740988	332	3
170	-31.387250222276904	-24.86675365456025	-193.16192798967379	-110.77496356245932	-6.520496567716656	198	15
171	-31.366143606319827	-24.845647038603172	-194.2944988658083	-109.43283273281281	-6.520496567716656	50	15
172	-31.31762842035426	-25.5878096552305	-195.46254036724295	-109.09885215187553	-5.72981876512376	40	12
173	-31.224119331792473	-25.460294735560364	-193.41471421429995	-117.56103273176114	-5.763824596232109	76	7
174	-31.09703087292273	-24.576534305206074	-196.14966923245484	-110.53526561942792	-6.520496567716656	441	15
175	-31.096596892410403	-24.695415006956402	-194.93108569432545	-111.7040091787066	-6.401181885454002	307	13
176	-31.066294331286205	-24.54579776356955	-194.17217505884125	-109.67032019314553	-6.520496567716656	67	15
177	-30.994369776360745	-24.483196866682555	-193.53338885773414	-110.90683089732407	-6.511172909678192	347	14
178	-30.982993624846756	-25.255879438452325	-193.13432171738492	-110.94454423224975	-5.727114186394433	221	5
179	-30.92148802044831	-25.737777538126984	-192.4157537882376	-112.63674004701141	-5.1837104823213265	357	4
180	-30.906329805089293	-24.385833237372637	-195.18632544258367	-108.26184106998177	-6.520496567716656	282	15
181	-30.895071628792305	-26.153822182221205	-194.70047450613436	-109.89917083393044	-4.741249446571099	279	11
182	-30.87575393761523	-24.355257369898574	-192.63480789040278	-113.48756118818937	-6.520496567716656	442	15
183	-30.8034611930805	-26.0622117465094	-191.00532237698832	-114.36218724889837	-4.741249446571099	56	11
184	-30.68097698458948	-24.95115821946572	-192.7652110060231	-112.17701256642744	-5.72981876512376	264	12
185	-30.62059589636935	-24.100099328652693	-198.6493778091316	-110.24092150016882	-6.520496567716656	259	15
186	-30.615951032182693	-24.808405167137423	-193.19497081617737	-111.3654254034981	-5.807545865045272	35	2
187	-30.584139559208992	-24.063642991492337	-195.64693053982546	-108.5240734862483	-6.520496567716656	199	15
188	-30.36621481941202	-25.144660405215237	-192.3625618693936	-117.10707053271454	-5.221554414196782	17	10
189	-30.346144314552454	-25.689975587048167	-188.79555755200093	-113.70504076134233	-4.656168727504285	126	9
190	-30.279211351950273	-25.057656937753492	-195.54331601176847	-105.47563377647411	-5.221554414196782	223	10
191	-30.25468628009201	-24.44714041504674	-196.10966827175002	-108.8445289595726	-5.807545865045272	58	2
192	-30.241623594586052	-25.585454867081765	-189.31953228713252	-115.4097945501238	-4.656168727504285	218	9
193	-30.183549970095182	-24.56059579901183	-190.36914779530514	-116.44478954163503	-5.622954171083355	439	6
194	-30.091100014839146	-26.10472937942566	-191.8425219084409	-110.85988686600436	-3.9863706354134862	490	1
195	-30.072712974329654	-25.179852085589026	-194.33340629894352	-106.57482971426884	-4.892860888740627	152	8
